epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,41248.7,0.23145,0.53709,1.80359,0.68986,0.55716,0.67224,0.39892,1.24624,3.49294,3.25149,0.002773,0.002773,0.002773
75,41815.2,0.22971,0.532,1.80494,0.67982,0.55147,0.67224,0.39458,1.25322,3.48569,3.256,0.002674,0.002674,0.002674
76,42382.4,0.22778,0.5344,1.8059,0.67809,0.56262,0.68036,0.40158,1.26233,3.44619,3.26651,0.002575,0.002575,0.002575
77,42947.9,0.22571,0.53628,1.8031,0.66806,0.56834,0.68129,0.40617,1.26267,3.41036,3.26992,0.002476,0.002476,0.002476
78,43513.2,0.22157,0.52264,1.80069,0.65898,0.56426,0.6758,0.40636,1.25723,3.40523,3.2688,0.002377,0.002377,0.002377
79,44080.2,0.22094,0.51824,1.7998,0.65292,0.56289,0.66814,0.40849,1.23704,3.38038,3.25588,0.002278,0.002278,0.002278
80,44644.7,0.21833,0.50895,1.80213,0.64056,0.56323,0.65624,0.40268,1.2173,3.38218,3.23795,0.002179,0.002179,0.002179
81,45210.2,0.21544,0.50707,1.80066,0.63291,0.56298,0.64921,0.39918,1.20587,3.35452,3.21881,0.00208,0.00208,0.00208
82,45774.7,0.21244,0.511,1.79959,0.62205,0.56299,0.64384,0.39833,1.20754,3.30525,3.21511,0.001981,0.001981,0.001981
83,46341.2,0.2125,0.49037,1.79646,0.61696,0.5603,0.63436,0.39467,1.1995,3.27933,3.19907,0.001882,0.001882,0.001882
84,46908.4,0.20939,0.48853,1.7956,0.61189,0.56123,0.62757,0.38874,1.21245,3.26394,3.20141,0.001783,0.001783,0.001783
85,47476.7,0.20402,0.48302,1.79309,0.6029,0.55725,0.62009,0.38293,1.21909,3.25315,3.19525,0.001684,0.001684,0.001684
86,48042.2,0.20342,0.48668,1.79729,0.5955,0.55715,0.61477,0.38002,1.22069,3.23091,3.18381,0.001585,0.001585,0.001585
87,48606.8,0.20387,0.47676,1.79541,0.58891,0.55993,0.61127,0.37741,1.23054,3.20264,3.17853,0.001486,0.001486,0.001486
88,49171.5,0.19908,0.46903,1.79575,0.58222,0.56432,0.60847,0.37368,1.25044,3.18267,3.18322,0.001387,0.001387,0.001387
89,49736,0.19486,0.46852,1.79595,0.57878,0.56605,0.60682,0.37303,1.25775,3.15837,3.17715,0.001288,0.001288,0.001288
90,50301.7,0.19324,0.46506,1.79935,0.58345,0.57425,0.61189,0.38109,1.25656,3.10055,3.17244,0.001189,0.001189,0.001189
91,50858.3,0.11653,0.12273,1.82586,0.59194,0.58267,0.62453,0.39023,1.25046,2.99534,3.16408,0.00109,0.00109,0.00109
92,51414.9,0.09629,0.07715,1.81194,0.59625,0.58905,0.63407,0.39322,1.25439,2.92203,3.16008,0.000991,0.000991,0.000991
93,51969.4,0.08955,0.06971,1.80404,0.60235,0.60305,0.64372,0.39462,1.27519,2.84805,3.17069,0.000892,0.000892,0.000892
94,52526.1,0.08427,0.06546,1.80329,0.6005,0.60353,0.65482,0.39736,1.30101,2.77969,3.18615,0.000793,0.000793,0.000793
95,53082.8,0.08395,0.06506,1.80642,0.60563,0.62516,0.66585,0.40031,1.32854,2.71279,3.1984,0.000694,0.000694,0.000694
96,53638.2,0.0802,0.06031,1.80296,0.61297,0.64489,0.68026,0.40805,1.3461,2.65166,3.20381,0.000595,0.000595,0.000595
97,54195,0.07659,0.05789,1.80531,0.62258,0.6587,0.69909,0.41937,1.36576,2.58037,3.21187,0.000496,0.000496,0.000496
98,54753.2,0.07433,0.05467,1.80118,0.63597,0.68028,0.7198,0.43275,1.38423,2.50768,3.21892,0.000397,0.000397,0.000397
99,55311.8,0.07173,0.05437,1.80059,0.65022,0.69199,0.74036,0.44664,1.40668,2.43207,3.22953,0.000298,0.000298,0.000298
100,55866.8,0.07047,0.05133,1.80153,0.66188,0.70923,0.76025,0.45964,1.42941,2.35956,3.23807,0.000199,0.000199,0.000199
